key,value
34277,72236
17625,65368
33923,72474
8407,66829
48397,73323
22326,99335
36183,61763
47016,60356
20670,54445
11739,71712
17784,87720
30029,82056
20879,89955
31204,94354
44286,70790
49336,54777
33914,58467
13485,85927
29678,98818
7147,61372
37628,78968
17497,68337
12948,91091
44958,84669
18700,76464
21528,51337
39102,66141
331,80279
32102,65929
4476,94239
44890,82609
29619,96937
49105,66153
5335,74069
34289,77177
38181,92781
33104,66076
32357,97848
40916,87395
35398,54305
28429,87713
1596,65085
21309,78388
4904,88782
36218,66772
34235,98147
47522,90789
36254,95910
49038,53564
19944,72776
14986,96513
10369,50436
21960,74894
3758,81058
31932,91626
25281,69571
49208,91821
29533,94393
34111,68279
30645,54401
25089,77511
45486,95015
15904,72740
13207,59441
13284,83076
15598,98293
23561,76001
32544,99119
36868,78577
48241,64918
45547,67847
5698,82923
14469,58257
14732,67004
10905,86163
2444,92522
26090,58032
24157,69334
20921,59779
9539,82517
19687,62601
29544,85838
26477,67476
3616,98775
24926,55404
26550,66529
37072,75279
7818,50165
9429,83893
43367,90057
1931,84228
45899,96600
46885,70204
24337,83998
14525,92258
35643,85232
48657,97982
10821,58236
22248,57421
35450,68157
39348,94422
14307,94020
18466,58991
34657,69239
22024,66217
29297,76266
8921,73059
1733,90851
19285,77201
44417,55613
6373,50951
22915,82730
33658,54677
38142,67125
13760,51050
2726,82735
22068,95838
6031,76944
29637,55576
11517,58910
20324,55956
8381,53135
5426,75522
34869,83055
30922,59697
20048,77738
3652,91679
1625,50739
6359,91852
5295,67279
32441,83883
5621,87838
11345,70183
32813,82554
11447,64450
2419,64387
29167,59567
20447,56539
5052,79169
39165,74709
44462,77798
12534,76594
47045,89015
49820,61445
30274,64592
34081,51843
23983,51341
28431,69846
35535,89470
36995,98920
2079,65970
10339,51229
5891,54042
39135,61441
21292,90214
5378,84486
14373,53860
25023,77700
2223,73592
48112,57796
9071,81661
19331,62459
1459,85724
43758,79583
39822,52369
42645,51401
42099,64306
49471,95791
4635,86829
14431,50409
42068,51041
49709,62777
11480,93569
9646,89957
46252,75142
5276,79974
3337,79239
31690,79344
25809,84833
34710,59647
26001,50121
31896,59676
33452,71233
33467,52037
37932,90636
17309,75272
16786,91634
43890,79366
21076,97278
35353,70705
29844,86263
43655,80818
47775,78519
4600,86976
18841,73189
8179,64865
48612,97841
712,87712
17608,62935
530,74189
11518,52804
23237,80707
6047,50487
22397,74997
31746,76812
46879,69591
24733,58120
15229,65997
45636,90581
44295,92588
25321,53915
21602,52548
5341,51018
18126,83697
41955,74461
47726,97968
26260,83532
32521,70731
8737,99116
34765,77885
26568,65999
41817,52025
22368,64349
43744,98504
5620,98353
19579,93174
38228,61040
17741,80929
34728,78372
4380,99009
8428,71908
23497,73895
27577,71011
13761,51882
16655,95067
30985,53212
7553,66553
32390,72652
17373,78962
18163,64471
22757,94973
29426,56490
35565,56207
23814,97750
45612,84275
12278,70940
42583,98353
4522,85157
13159,87884
6157,55428
49853,64225
46359,55732
45098,77779
41691,61323
2412,72481
20508,59188
19970,57215
15548,84083
36182,94371
18242,89371
14049,58015
26572,52150
17325,77909
21385,60719
13621,81046
40832,79226
26770,78202
8223,76164
48298,99558
23742,89293
27146,96760
28165,55219
24379,69313
24332,63389
41254,55132
24584,77771
2650,92828
39559,99712
37600,97066
6200,56537
23058,73805
17258,95594
36793,65564
27331,74432
20355,94930
42460,67852
33651,64106
9436,89068
32410,55612
23264,81108
25581,62400
17209,77185
49149,97435
42264,99608
15769,68330
23657,54091
11609,86168
40277,75670
25456,54837
27633,91519
17508,52439
32214,71488
24519,99869
7589,53921
17290,52790
7948,91211
49353,87873
31700,51974
10445,56723
5858,55808
25572,76065
666,55985
36526,82919
18892,54131
35120,74629
35343,82613
2433,68419
18046,61497
35973,62484
28707,86033
32120,95626
16160,83699
36271,70707
9424,73567
24360,56063
12064,61158
15012,66664
42870,51364
42858,52135
20791,66511
24048,99464
25902,50632
27273,78698
3969,71391
30247,57868
26310,95627
5872,69929
25216,82505
35221,80525
45587,77308
44807,58085
47213,64218
24465,99414
23912,98529
35042,90457
4607,61426
5961,51581
7788,91603
22158,84648
15607,85000
30409,90369
46834,71644
15416,68719
44163,64799
28880,75279
27612,75950
3114,98289
6832,90614
18293,52427
21690,79956
24653,88938
38734,81024
22707,89874
6784,74540
14778,85689
23781,62795
18570,91037
43789,50651
6685,51851
41260,64032
38235,62314
35454,86928
46921,91273
8391,67462
12556,74713
40834,55885
39561,71373
23453,81629
32022,61138
10111,71406
34564,69400
16611,69187
38713,63359
44553,71616
8334,86806
22577,70880
14647,89580
41252,92203
46203,65974
40575,68846
31879,59143
17109,86158
17190,54178
6182,82719
25439,52451
47590,75421
22941,76310
39595,95035
5618,89862
35337,91762
41761,72870
24622,51092
2502,96179
14851,62537
39631,81863
17149,86493
27645,71546
1781,78365
26312,51654
16105,61740
27348,51211
14495,82085
15841,94566
24967,62038
7396,62588
15600,75958
4875,94434
3837,85250
12377,61949
12825,97536
43799,83474
32250,72005
13315,82747
28202,67709
31189,78544
14948,74674
21865,69804
45088,69698
43310,56402
36828,93854
23930,98233
2397,77047
23209,96487
6008,68607
29376,54601
14918,91787
44746,59784
13039,90495
44716,58039
39979,94339
23793,56781
10964,75860
14843,86602
30381,74297
29642,54959
28157,96241
38016,66040
49654,90789
11025,67108
24903,72629
29630,61140
19305,62943
15314,66071
35752,53649
19886,82457
11600,95454
14615,65892
37106,86805
46708,72146
40553,95907
27992,90763
21370,51628
1112,84467
40761,52820
1024,96450
47034,54253
20266,61222
45293,97889
18156,70039
44402,80805
41208,94860
13092,50502
6378,76752
8282,95666
28734,63267
35022,66499
15050,92672
16809,77762
23459,97818
25750,75795
12299,70852
23731,88009
3428,73550
3510,63752
45484,75255
19941,56543
43694,80649
28288,50480
24871,73947
31277,54388
11149,92077
47203,66085
7423,72963
39909,94330
45036,66306
49329,53078
11227,95595
868,71758
22559,72832
19220,81699
31356,92951
24797,69798
30006,84360
45416,63878
38816,92716
25545,72523
5956,77072
31637,99711
1077,65361
17909,67556
45224,63044
27692,50108
34660,61581
39503,61067
30924,55142
33428,76181
28474,55377
6883,85132
45861,52847
19526,97066
14175,96691
13239,69361
47218,72258
36884,56878
22670,98196
37773,96556
165,68096
29286,95128
36733,73277
39308,88315
49840,92361
14723,61656
1191,92289
32316,60762
34443,82055
9477,88670
49504,84652
41356,64125
4117,68748
32568,74181
2337,91736
17252,82217
8049,57007
5215,78141
16961,97973
21538,78555
24446,73480
20296,97653
35814,59687
43318,79454
39242,53490
18796,63507
17576,51912
6650,94093
10755,86050
45193,93489
48758,97949
21061,78112
34816,99915
9952,94613
27882,96786
45651,84696
37208,51968
22673,95228
8875,80103
8185,91871
32306,56899
48803,61522
92,75159
38381,95107
23564,75301
46857,88058
3006,74151
3483,97415
28669,98029
30695,78894
13266,66304
49758,63836
5775,84244
22045,62832
37672,67163
32326,61881
36802,70433
6196,90354
11494,97889
11183,66545
8863,78386
17202,70455
29467,90491
2288,65766
23149,78710
16270,75004
39926,51054
18107,78703
46341,57375
26766,62184
29728,83530
41116,80914
38726,94256
48451,77671
7656,82350
45396,83707
38607,86956
15451,74674
7761,57336
15893,96192
46709,74058
46884,56758
28025,57915
49890,93290
25313,90291
46528,81546
5367,54756
15262,84531
26777,71862
13887,70543
35017,88822
17872,65713
18196,94367
14935,80897
43986,77771
40301,84816
9588,97656
41360,51632
2587,85050
3147,83205
8480,62132
45710,87273
27890,51830
28010,81433
4663,70035
25210,71991
48093,74633
27199,51350
30824,57580
47558,55871
35876,88945
4937,91209
43426,73088
7120,85623
8865,52955
9820,60285
19857,67570
25908,65917
185,95209
10527,68059
16111,51559
35131,91676
21017,77291
35389,70183
35379,98056
49407,74544
2305,71717
25774,66831
35575,85035
32641,50693
6756,89960
29855,95597
44063,58105
36168,55929
25164,86381
40596,88269
46603,72932
6247,87932
3564,55448
30125,61012
18647,88226
31990,72225
18576,99857
13787,96490
37180,52812
10337,77213
36675,61905
3242,98577
5782,84140
41268,62426
15758,70201
21518,56082
14519,54516
24413,79315
10343,76444
27362,89781
31391,54552
5337,95179
1535,78392
18377,57153
28352,67897
33043,96291
44524,97372
39007,75806
4576,63592
49568,85235
20419,83796
34721,80522
28101,55512
40352,94092
48426,65078
28267,75998
38080,94968
18888,76350
44198,82319
10295,55470
17528,98617
46348,68138
12899,76329
10753,92220
37536,86784
18753,79463
7520,53780
35901,84939
22891,91979
34563,55344
12459,62614
421,81830
7470,80200
25862,82508
26645,68256
9455,69527
18269,74719
26368,53483
34212,93068
27984,67536
10068,92456
5363,70649
43397,92282
2824,67059
3941,91215
28519,76782
40554,60763
17694,92471
5850,54297
18484,55417
2501,91084
6278,97176
11249,77145
44482,78534
13332,64924
25110,59377
16235,58867
2298,84517
33483,65494
32322,60431
33639,77199
11879,50808
9623,59521
19323,59557
38777,58123
14672,66558
12482,91595
36581,82857
36390,66507
26685,93481
37147,54940
9274,65650
18715,96914
29365,53419
43004,96487
16392,59394
35875,66309
10440,73552
41019,99895
39986,89655
30118,85752
4669,67678
11256,53539
26880,85850
27372,55555
36887,83654
28367,94825
281,83326
11301,69240
45172,60996
43439,76959
16088,57086
10529,75730
15546,86995
6166,69532
41795,83329
24300,90999
13469,62593
23624,90050
16011,77450
37917,65503
3346,58960
20183,66277
40737,63983
44985,59185
17839,51623
15003,73741
5889,96961
7306,94154
35952,92413
9090,96346
47352,90413
40164,52721
19338,72489
41465,54769
41868,90215
19412,59021
41842,93807
18857,57006
42476,60403
27586,80896
19692,62421
19597,67828
35948,52129
49322,80721
49227,69665
1727,70014
44792,79249
23659,77474
18491,78164
24248,73147
10275,66018
40294,80873
9473,75293
37962,79688
44068,96961
37510,50432
31710,73946
496,57108
7555,95267
12523,80122
10697,82105
37011,75318
20422,70047
21957,90130
15539,72567
33596,96242
24994,71223
46710,64637
34730,78192
1082,83013
43800,55274
5754,79357
31915,80542
7213,85969
7968,86738
36821,88959
15868,82847
39728,76149
18541,86284
41940,79268
36773,76049
5101,68470
36695,60639
8224,57159
5466,86320
39725,97267
29764,93762
15791,79627
9709,86182
23865,62001
47817,82561
31506,98128
43817,53906
46890,96797
40608,98618
2357,83719
47437,92990
5227,53852
21877,85996
35898,57890
25971,52151
23367,60383
21548,91688
42044,59331
47562,74764
21151,56570
2890,94401
48577,79193
5843,79664
41035,59674
6868,99258
38088,58074
10510,96193
12929,96155
18754,91106
29912,92289
47345,73868
13659,80846
43523,74777
30171,88492
32562,51283
36062,50460
29394,62046
5224,80604
20102,52290
6251,77274
6230,99075
40254,73701
40573,79235
27759,69813
19698,60478
5896,67643
33655,84869
28756,90951
30469,85923
26268,83044
44647,91261
23268,66775
8542,74958
30730,55157
22910,95239
43060,66721
22899,69308
40316,58627
32577,53301
33040,58048
7909,59503
17483,71094
25223,57990
2867,62760
31551,87748
49789,95042
14599,96447
7820,68766
10187,67044
29374,56463
14472,80839
6548,70487
28634,52981
12435,86196
24410,86648
6478,87057
4487,72074
35959,86005
31677,68695
47921,92010
31584,98772
18816,66864
4450,63757
2862,87706
40853,50989
6900,88138
25761,53897
5780,62359
37408,67168
21137,84016
39183,91154
3538,85619
31727,59725
9222,86470
29019,73684
25552,68725
4045,99925
7694,97655
5043,85983
16681,82162
39625,70795
20703,90010
7124,52719
22047,60755
14915,64826
20030,69411
49661,92512
21190,71516
39841,57261
37493,65152
3580,65308
46294,63120
46287,63747
31783,52597
13285,79273
25694,68194
23132,64710
38065,70325
49918,50553
44570,68053
29951,99291
31130,87349
11508,86755
33049,59415
2787,85087
5934,92780
10175,87042
44541,67907
8769,61361
3533,75607
49310,62102
44954,71372
794,53653
33475,76733
1158,62579
22146,89494
47467,94901
30343,63981
49836,50960
13055,76068
1832,53192
7375,72065
21744,60535
39921,85966
40419,78172
19202,51179
30271,59814
45436,89953
37707,51923
23717,86507
13619,87877
39163,75852
10871,75920
20740,61754
43915,52188
7038,70563
16121,88434
952,95405
24252,89367
7591,78996
2539,71045
24815,52085
29493,95685
46680,50484
17242,74228
20167,94714
2541,72985
39852,86348
42113,96907
967,69756
35573,67591
17517,62617
45350,91829
26826,72981
5746,98989
46583,81258
49051,75695
47763,55774
43688,55528
28070,56866
22521,90750
20733,96091
4333,99727
30934,56158
48741,55937
43814,98906
7563,92454
1241,89111
2516,62825
15472,80705
38352,71525
47639,61920
450,64474
9104,66723
46719,65942
38198,58573
47350,92469
32984,80360
13198,68748
3783,65963
38733,66138
43202,63094
46813,63071
16168,71369
5997,51709
48707,77685
40216,87249
21331,83010
30266,65099
14882,79825
42576,69117
47618,55516
39806,56368
17388,85309
45095,73038
13688,63800
1671,79967
28723,81486
24860,51032
38319,56044
5168,74749
11869,78779
17756,70023
23828,53858
44801,50479
26440,82510
25886,85830
20666,64360
44525,94199
36533,82076
11373,75538
11175,74845
33716,54885
4461,58960
9786,63767
22600,92992
4021,86444
5801,65991
32446,87277
40517,88451
19020,89702
2139,98848
21540,80762
37169,67270
14664,55403
1814,62606
37604,83241
29907,54538
40445,90677
40571,99773
21274,70147
40359,59291
23838,98777
36395,85576
44466,57330
48040,82851
31229,98827
8221,55623
43059,63340
3036,95389
49485,65635
21739,70316
28426,59595
6783,71111
46948,86772
21221,67479
47351,51150
16207,52649
20987,74947
23406,66577
6127,75969
22679,77251
42366,53023
4627,86079
2135,68474
40787,68641
30433,75071
24751,74420
37383,98572
19432,76663
43174,93596
35158,70000
19865,57741
47644,72631
47875,90446
40166,56650
15922,62971
32598,57752
13282,98451
31812,72827
11079,68163
25426,64860
49369,81877
9127,57120
2937,59615
26372,76015
8977,86619
14551,63342
3878,97288
40458,56864
1698,74078
46804,64841
30843,93180
17983,61372
2761,73995
1622,88475
17184,81635
27693,61095
16481,96965
33501,95417
42980,69800
14416,91449
28278,94607
32588,96660
35270,73085
16501,66897
12040,63873
19714,91200
10566,86074
49843,97048
43704,70206
27228,54551
42753,97873
49538,71565
37801,99753
8661,77679
33365,79562
9085,81362
37951,76304
22027,58370
48390,87266
1297,97461
12842,57960
24478,57949
49514,77341
1966,78523
8893,87607
10049,50487
9835,51668
4467,53537
10652,77588
33939,97768
14572,61733
19112,98990
8515,93939
11351,81170
3905,99636
8870,54544
35622,89734
49202,78530
27582,55359
23002,54875
15778,94641
16219,58735
48706,82059
49275,69551
40579,72295
12544,59145
5827,91873
44981,60969
38158,60625
36544,56767
1907,85664
16237,81964
42012,93925
49777,95241
21068,66648
49078,91521
35405,75534
19925,73151
30766,64918
34354,60245
34780,79148
31695,82731
13345,96809
46741,93063
49501,83347
47243,57867
49659,75050
41288,73588
5576,66924
40510,66191
3694,71932
1833,76893
19188,70259
21012,52016
38057,56513
39011,51749
2653,99513
49046,66369
17647,69683
2409,84096
27828,74560
43425,89051
673,65504
36669,61770
19575,83495
22265,75346
23552,62653
38950,73581
28738,84081
8677,65691
30905,86908
17919,99050
30782,92872
18108,53832
18813,93086
43107,83532
1298,81698
4346,60750
44751,77761
41358,71478
28044,53728
32220,71312
30147,73392
22364,58390
28026,53764
3696,58202
8961,56131
12595,97987
26968,52052
16924,69536
20916,79147
46332,54306
41089,57772
42059,95971
3571,69699
21355,88352
7454,78944
15822,86021
8266,78864
3723,82440
16213,80947
21617,79017
4805,98384
28568,89947
984,50066
49942,58517
38013,60732
40422,76959
37607,66180
35175,79056
13260,56809
17375,93940
1307,53960
37965,96458
10124,77571
40235,99187
30176,87231
32636,56724
37019,79804
28688,85616
31322,79246
24957,95100
10362,52533
25404,89323
31663,58098
24680,80384
18367,76800
37117,62514
23988,58501
12442,54462
49909,97729
19918,77143
45017,60027
8707,87727
16680,66664
13802,62118
41014,78142
348,61399
32738,80108
26695,96703
34516,58590
26859,63611
5995,85133
44357,79510
39014,59623
30572,98160
43756,74399
49683,50912
14436,76665
41502,92871
33046,74881
38632,90629
27809,63823
34475,90527
3735,98096
22960,97537
179,62492
11097,55561
28371,71232
45145,61572
9749,68921
47658,91336
29416,98857
23388,93011
12021,63560
43674,66993
49987,91857
17395,63776
3389,98255
43663,66631
17223,93645
24097,61167
20688,68748
13057,81128
17754,88794
41278,67538
14871,88806
45937,93127
19145,53091
17336,51472
30533,93701
18933,91308
38480,79319
33448,85264
42415,92311
24627,80677
19936,91289
2209,89609
15784,53196
15504,90846
43609,83721
41472,73544
42204,50026
40462,60310
10664,81298
40750,59478
45149,79844
39388,71887
33619,53236
33683,51221
894,96037
45284,78895
43052,64353
43943,62853
2913,95925
26801,75681
35539,79966
13316,52852
17929,71277
17575,92257
25184,83414
4470,69395
41133,53490
26346,65711
7187,78702
46637,81235
6416,88091
18814,75855
30823,78116
8701,68789
37167,69090
37555,92378
8901,73089
21698,91595
37918,63654
9548,59546
9630,88367
37035,79625
1591,59920
27932,51397
46613,64482
33502,78978
5712,80803
13617,50849
20214,85013
33157,93343
13054,90004
1218,54456
23666,70664
14797,92245
40802,77139
8256,86425
5846,83077
15953,57999
7940,83596
6753,96329
38129,58458
47599,89606
18106,75170
20970,63407
9080,70870
44685,90224
4159,52740
39122,63681
8946,55996
5747,66593
23886,62672
7908,78228
22337,74855
33140,69730
12183,93253
9434,76190
9783,67476
14153,56637
3974,89510
32928,75147
42319,61991
20735,64332
23518,92385
32573,89391
6817,95290
41006,59436
32090,94553
6110,96576
25720,85964
44321,68259
35076,57438
17976,50758
21446,50482
12374,96543
26122,84840
2752,54368
41344,83346
39093,88946
38386,82687
3787,87857
30624,99258
19562,60011
19892,56354
29915,68705
18134,85073
19839,57462
4104,91516
21369,55930
21576,82390
49632,77673
10654,51531
38048,63180
11641,51547
11461,98072
21612,60180
37704,52321
13133,86372
49626,99482
11817,96715
2818,75611
30154,51436
16778,52727
19044,81136
11365,81706
20531,96440
13577,64788
36144,97246
41043,79017
28689,64738
11207,61461
16787,80385
45185,92188
20052,91155
3828,82358
14375,84571
30277,86770
39247,71553
26544,52966
46360,62211
4289,83772
16164,63705
35283,55197
32489,94581
3384,93201
26126,62884
30270,50862
31116,98897
5429,53714
10914,89244
31965,75160
16658,88017
41304,96432
34153,92709
26325,67954
22330,53856
24507,80208
34544,73103
33229,89651
25685,61440
40183,94567
37159,83850
36837,84985
16179,55193
49154,53637
25577,60569
17067,50136
27694,93154
16430,66417
31785,99268
38348,68293
14837,76574
5182,87119
14281,60769
17159,51390
1483,93459
1281,97224
5020,98530
19607,81299
8687,87337
7800,85721
12881,67196
48548,67210
26914,90098
39872,71634
45837,57673
33626,62260
11184,71423
19289,90836
11747,54039
33572,84189
39074,67215
43288,71601
14712,84525
756,73398
49266,70344
46703,81878
4735,68787
17651,52119
42490,83499
38966,75406
40658,79467
47537,81640
13611,88261
37373,70602
43001,58423
34070,76121
9930,60698
27674,64464
49223,94065
10812,95215
46735,67225
4174,96463
21223,91951
29580,56266
44203,55885
43766,61017
46508,86976
35826,81698
40140,92685
24238,76684
14559,58355
49903,57420
31508,67990
49505,84727
47715,65975
44558,84746
12397,58850
20876,65618
45784,74956
39621,64323
8119,67982
4020,81257
45257,99268
2866,68332
24805,59112
9625,56057
36380,78282
18214,94468
26218,71327
22608,59267
28916,93184
42128,59128
7216,87856
10687,78742
14171,78260
9882,59608
13297,63488
18780,60724
20039,89959
4713,66595
7381,69251
47822,94226
42891,81399
38461,56413
17886,84600
27727,71277
27578,62900
131,78256
39501,74820
32277,77972
16774,95310
10296,63945
32525,50615
34031,71474
16132,99535
8903,73503
37669,95028
32208,52546
22801,82103
55,95757
24053,70525
35261,76462
15901,97077
17226,96601
19004,70128
29275,72966
3666,88503
16150,81381
44248,52034
44949,55153
34928,72253
4905,86395
3177,73690
27614,82900
15886,63778
34739,71658
32213,69256
24054,86851
43323,78882
35770,98053
4371,84049
48189,85262
42854,56362
24933,51814
39702,74255
11262,72993
22312,98468
8544,86063
5690,68254
2173,82470
26932,83082
36602,65667
18970,81234
34977,93922
19957,57088
37790,68097
40161,70142
34364,84043
26984,76579
12735,86419
26653,61512
24018,63398
27307,77455
20810,73944
2420,77916
35995,69162
21760,54232
46838,69408
13181,81763
30160,66937
21044,84643
6879,52051
15527,65752
26612,84367
1561,88710
5538,86895
32520,60805
39593,50841
34133,52099
40620,68624
15202,79695
35868,65698
21900,53307
36089,69969
29073,52523
41550,89749
27346,68835
36311,60809
517,78359
40959,51398
24952,65190
17677,90371
42280,53718
8580,89375
10533,74118
738,63632
31636,80774
16718,93315
4356,91947
14448,56993
21208,51851
24792,91224
10202,66596
38753,50217
33388,83600
28596,68583
12213,93805
35760,98166
6537,78479
30386,81912
5566,91254
44689,86465
15335,51955
18535,96061
48231,96251
7612,54644
47460,58393
9848,70808
40338,67129
44506,58007
47209,56672
1038,67124
4689,62448
23900,64749
983,74688
36293,97041
37467,61665
2052,99684
36754,52481
96,98995
35145,72618
33056,69229
47335,54114
14498,89033
10823,83866
38559,95675
12852,65610
42510,79583
20692,51142
22334,80639
36309,75831
122,90708
19150,56432
42131,54263
46759,75316
48150,70320
34733,65241
38556,76249
48982,51534
43325,51157
48939,80152
5097,85657
2187,59343
41367,61756
1605,81007
17006,67706
32194,60311
25344,74231
18727,52034
312,89784
38005,87592
45054,98197
2643,61591
24781,85439
22523,75117
2742,84934
3032,81230
35808,64464
8162,66673
18304,65781
34252,89507
13073,93470
40046,82292
19997,60755
35327,62605
7475,59923
37534,86448
34734,66713
49268,50439
3535,72183
41092,57001
42048,84842
44725,69082
45760,78877
38240,96632
14568,98002
39928,82951
18762,95336
34570,66616
47552,97765
32717,74854
38238,83588
8605,65894
46339,68647
27996,51356
41389,90201
18229,63046
23588,65190
48156,99111
43689,94164
17671,87100
18431,89484
49900,97298
33587,78693
28035,69624
47014,61534
40819,86205
43136,60579
38449,95070
19691,76062
19885,53493
6297,96553
28576,78859
13009,89183
25102,58182
25466,97179
2429,76255
6410,82951
10689,79451
44851,55352
8959,87270
30047,52862
22407,75861
28466,64010
32509,50723
20618,84792
8582,62799
42693,89300
42796,69361
28424,72713
35357,60727
46751,66952
26134,97515
16326,71237
22717,96962
27983,79186
23888,71661
33839,60460
21498,62969
46946,92806
1902,59321
14501,85468
23568,55479
41736,82583
40595,61894
10641,88567
16230,54457
6262,84856
26480,52297
43320,77333
49849,77698
43070,97930
36687,89606
27730,76457
19456,78986
46943,92289
48013,69947
2172,85706
27121,77397
17372,91336
28491,85838
38325,82777
47247,79810
46261,50672
46176,93327
43152,70153
8031,71404
35979,68139
46266,52550
18193,79599
43596,77556
6224,88067
2646,71774
24710,74954
40059,89417
35269,92987
6889,56870
20312,63571
5901,66296
17426,52442
6027,54520
5162,79220
25821,85483
43637,97792
9286,62785
36355,74587
31501,95519
30694,90399
44562,97947
42091,58291
15544,93946
15860,57727
26487,88445
5110,80143
24056,75867
44882,99558
40775,55455
48428,81064
3021,94559
7732,80009
43158,87949
8881,77146
41801,79916
44590,82202
46672,82480
11793,78849
31507,82511
44361,63844
26246,79426
48793,67692
6738,78931
36101,90468
43364,57310
15652,83475
27507,87217
46350,81957
18537,83247
30558,71603
33497,51551
45192,95495
26427,83547
1583,84586
514,71004
47112,73428
45957,88245
49260,91158
3193,64796
49267,78087
26094,97044
1097,54750
49511,82208
17178,78025
32602,66688
44634,86130
34413,63414
39600,64087
47753,50977
18115,72418
32771,87263
49146,56459
36462,67185
34807,60211
18749,66080
48878,81169
27897,82055
8656,93429
22035,71760
6793,60056
7923,56656
11158,67019
26316,61754
18958,93417
46110,92143
18650,77191
25314,82471
41573,79065
600,91889
30838,86796
8291,61409
14677,66024
35166,57853
26171,97112
26492,50930
32845,74240
38019,70763
31817,59944
45551,66514
42678,58387
30307,72611
42380,98150
27852,82067
18699,89313
25417,58171
1022,86197
46235,75915
42615,56819
6431,75360
42294,96661
3582,78962
33488,91266
29499,58956
9614,80468
21755,56147
45493,98958
29836,56671
40020,97147
28526,99456
5733,52066
43660,65430
3241,73707
42177,88957
1145,92672
29602,50948
47547,97147
6597,74529
36997,93905
19790,93257
34339,76916
25503,52412
24862,80941
33204,55024
29090,70577
18951,58066
42549,54068
46356,86388
4853,92719
49035,87339
24600,53243
29824,74793
46937,76886
40381,59637
27408,77447
9177,95765
39735,92225
7194,87099
9431,85726
34303,79952
5059,70415
46586,78763
44159,87588
19376,72392
47176,66150
39542,80413
8063,79571
22678,54569
4459,95331
47168,55790
9220,56975
48048,53472
38574,60842
3139,51304
29932,78122
17907,78614
11696,58731
46039,79895
39874,64157
26135,97429
22406,71358
34671,82018
14070,63691
48369,90316
39087,50672
4499,70283
4998,57916
1214,98459
14626,96688
29664,74045
33286,58022
20954,78196
1836,65935
5836,52643
28653,54251
10234,82353
9447,71775
38626,63800
28060,50666
10602,72675
20298,79120
45881,64211
30969,75024
16287,92829
48631,77107
27233,61059
33847,61655
5946,54247
3818,98878
10268,73243
8703,77204
11660,59676
11121,85463
7015,53191
2219,71766
45007,55691
35087,69814
48449,90770
769,86816
17555,87192
12510,61699
9951,52000
21145,94160
28681,76553
15531,77239
32628,75512
34320,58211
41906,98728
2445,54963
6433,55460
46828,66493
24270,55118
23195,68563
44079,79850
28691,50820
43043,86079
44253,59013
13989,81935
12096,90331
39521,87190
23050,88096
13168,83498
6887,69481
14968,92685
32140,52260
12025,67250
8767,77606
1540,51631
35616,96917
38595,60497
10157,93846
532,62107
717,91476
34761,92532
5448,58860
47736,74273
19686,64517
12559,75546
14680,75136
1588,78941
48263,74814
22636,74712
26658,58263
13800,98656
4314,76546
27328,92977
47418,85573
9156,63466
3274,54475
11595,89136
40292,51758
37563,77013
20845,94508
18496,68004
15224,56643
6543,63306
41923,98205
24353,53828
33458,99339
4857,70687
42017,98353
27170,96673
44177,82152
45235,94279
15077,90695
43708,51398
578,53022
19073,98192
44843,53933
18459,96211
22944,88580
47433,62849
46891,58722
29744,60602
11727,55184
32073,93984
31020,91028
17665,55032
4704,54879
30190,90584
37919,90409
36494,94915
49118,54985
4715,59654
35753,97700
4222,73925
18603,51816
36531,69793
44648,97391
29523,86700
40284,89018
38304,52995
7419,55022
18326,90867
46791,74913
2012,69972
5409,69881
43485,63837
47496,98702
32110,96138
36911,90012
42217,94932
21936,52958
47233,85274
17462,80693
32795,87379
6807,52713
45004,78658
40388,82445
45637,70964
22551,80124
13697,96054
10828,76563
42165,60893
10944,55734
19902,80164
13770,95299
19883,54570
17946,70448
9053,97723
7017,71492
46602,78497
22449,55158
19097,62102
35500,69246
28324,59254
37336,73061
36972,90448
28919,52664
9039,84142
34236,93180
1899,59388
24633,73742
33759,95100
28213,90480
20267,79935
7952,90922
19339,56318
41640,67963
7197,91223
23913,70400
21907,82516
9724,51032
28306,71420
32694,69092
11822,62638
46336,82762
39440,50325
33739,59440
30217,89179
688,52279
40147,93469
28047,91359
3866,68404
46178,85120
41699,62474
47066,77905
12046,51360
39142,65487
21483,51621
27520,86405
40585,56182
48753,78791
39297,68361
337,98431
43264,97541
8571,61001
7250,77728
40576,84036
3984,96774
22350,54155
46783,61551
43215,64045
44035,98926
45156,72052
34312,99072
3323,56395
11150,76848
32916,54410
42225,90296
17416,56351
49350,81247
31656,61121
39652,60994
26357,92888
25242,95215
13919,70152
39120,54375
20773,60989
8911,50996
2906,63797
29513,54361
5183,66180
15187,55417
12975,76907
17887,61281
7846,68455
15066,55338
33845,77940
49732,59431
47947,80866
37688,51680
39404,81165
16076,93196
45879,85117
2952,65545
13532,94916
45425,93769
41732,84242
23059,76496
40256,98578
12698,91433
48733,53939
48957,78310
36203,75638
27875,99679
39646,74798
23513,58832
31905,90353
27858,58218
1144,50985
45537,59203
3534,63639
37240,87479
35115,87780
20108,87969
36507,86263
17681,86607
4457,73875
5155,69066
4008,82034
35561,88102
30178,89308
27,50779
629,86936
40152,58418
30327,55546
851,97408
9351,93737
38300,93024
1373,56391
11406,67737
1808,62014
3923,79692
6880,97707
